level,committee,chamber,hour_bin,weekday_bin,bucket_minutes,n_windows,n_rows_total,duplicate_row_rate_mean,duplicate_row_rate_median,median_n_rows,shrink_k
committee_chamber_hour_weekday_bucket,unknown committee,house,1,4,1,17,18,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,1,5,1,15,15,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,1,6,1,20,20,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,0,1,26,26,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,1,1,58,62,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,2,1,16,16,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,3,1,21,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,4,1,17,17,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,5,1,13,14,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,2,6,1,9,9,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,0,1,21,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,1,1,61,65,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,2,1,23,24,0.043478260869565216,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,3,1,26,26,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,4,1,12,12,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,5,1,13,14,0.07692307692307693,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,3,6,1,16,16,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,0,1,54,55,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,1,1,67,74,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,2,1,36,37,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,3,1,48,49,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,4,1,19,19,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,5,1,17,17,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,4,6,1,21,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,0,1,95,101,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,1,1,218,276,0.0045871559633027525,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,2,1,87,93,0.011494252873563218,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,3,1,75,85,0.02666666666666667,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,4,1,40,41,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,5,1,64,77,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,5,6,1,23,24,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,0,1,197,231,0.005076142131979695,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,1,1,416,606,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,2,1,178,202,0.0056179775280898875,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,3,1,205,278,0.01788617886178862,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,4,1,114,131,0.008771929824561403,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,5,1,140,172,0.030476190476190476,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,6,6,1,64,66,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,0,1,455,727,0.015060177917320774,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,1,1,521,806,0.005438259756877799,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,2,1,223,286,0.012556053811659192,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,3,1,181,258,0.007734806629834254,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,4,1,95,102,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,5,1,196,246,0.008503401360544217,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,7,6,1,132,144,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,0,1,617,878,0.010804970286331712,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,1,1,668,1024,0.004341317365269461,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,2,1,331,432,0.021148036253776436,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,3,1,234,323,0.0059829059829059825,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,4,1,165,205,0.0101010101010101,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,5,1,288,377,0.003125,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,8,6,1,248,291,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,0,1,726,972,0.004591368227731864,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,1,1,702,1058,0.006980056980056981,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,2,1,323,402,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,3,1,197,272,0.00338409475465313,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,4,1,187,232,0.0053475935828877,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,5,1,276,354,0.0036231884057971015,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,9,6,1,248,288,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,0,1,767,1096,0.008865710560625815,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,1,1,568,812,0.0044014084507042256,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,2,1,294,393,0.009070294784580499,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,3,1,192,240,0.005208333333333333,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,4,1,142,160,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,5,1,316,423,0.012869198312236286,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,10,6,1,253,296,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,0,1,691,912,0.005065123010130246,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,1,1,539,749,0.004329004329004328,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,2,1,325,430,0.0020512820512820513,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,3,1,167,218,0.011976047904191617,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,4,1,188,361,0.0017730496453900709,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,5,1,284,335,0.004694835680751174,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,11,6,1,246,312,0.0020325203252032522,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,0,1,691,970,0.005306319343945972,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,1,1,526,745,0.0031685678073510772,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,2,1,292,371,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,3,1,162,202,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,4,1,245,330,0.004081632653061225,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,5,1,240,279,0.016666666666666666,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,12,6,1,241,287,0.004149377593360996,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,0,1,524,665,0.0025445292620865138,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,1,1,399,612,0.012949039264828738,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,2,1,210,244,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,3,1,197,248,0.0025380710659898475,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,4,1,254,339,0.0026246719160104987,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,5,1,234,282,0.00997150997150997,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,13,6,1,283,344,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,0,1,486,640,0.004972565157750342,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,1,1,425,783,0.001568627450980392,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,2,1,210,272,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,3,1,166,195,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,4,1,267,339,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,5,1,255,297,0.00784313725490196,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,14,6,1,296,348,0.0033783783783783786,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,0,1,482,651,0.003457814661134163,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,1,1,284,392,0.0035211267605633804,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,2,1,240,292,0.008333333333333333,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,3,1,138,157,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,4,1,210,264,0.01111111111111111,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,5,1,251,288,0.0026560424966799467,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,15,6,1,303,380,0.04097909790979098,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,0,1,453,581,0.011037527593818985,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,1,1,262,330,0.007888040712468193,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,2,1,249,322,0.007630522088353413,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,3,1,150,167,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,4,1,246,292,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,5,1,199,224,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,16,6,1,419,505,0.00477326968973747,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,0,1,495,718,0.01764309764309764,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,1,1,244,310,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,2,1,252,313,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,3,1,165,186,0.006060606060606061,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,4,1,240,379,0.008333333333333333,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,5,1,162,185,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,17,6,1,415,513,0.006024096385542169,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,0,1,523,742,0.005098789037603569,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,1,1,280,369,0.0023809523809523807,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,2,1,280,397,0.0023809523809523807,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,3,1,128,132,0.005208333333333333,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,4,1,267,378,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,5,1,172,190,0.005813953488372093,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,18,6,1,359,443,0.008356545961002786,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,0,1,551,894,0.006654567453115547,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,1,1,310,360,0.025806451612903226,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,2,1,298,387,0.012304250559284116,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,3,1,223,264,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,4,1,251,319,0.00597609561752988,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,5,1,167,184,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,19,6,1,384,484,0.010416666666666666,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,0,1,568,861,0.005315224681421865,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,1,1,345,412,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,2,1,308,414,0.00974025974025974,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,3,1,219,255,0.0167427701674277,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,4,1,255,294,0.0065359477124183,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,5,1,180,197,0.005555555555555556,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,20,6,1,400,497,0.004166666666666667,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,0,1,546,809,0.007326007326007326,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,1,1,283,333,0.01060070671378092,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,2,1,284,398,0.01056338028169014,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,3,1,212,239,0.0047169811320754715,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,4,1,199,236,0.003350083752093802,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,5,1,141,153,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,21,6,1,353,432,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,0,1,399,586,0.007518796992481203,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,1,1,225,266,0.002962962962962963,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,2,1,235,287,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,3,1,150,167,0.006666666666666667,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,4,1,143,169,0.004662004662004662,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,5,1,102,110,0.0196078431372549,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,22,6,1,224,256,0.022321428571428572,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,0,1,255,311,0.00392156862745098,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,1,1,125,134,0.008,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,2,1,139,158,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,3,1,76,84,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,4,1,94,105,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,5,1,66,71,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,house,23,6,1,134,149,0.020522388059701493,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,0,1,136,147,0.007352941176470588,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,1,1,124,133,0.005376344086021505,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,2,1,97,109,0.020618556701030927,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,3,1,98,109,0.01020408163265306,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,4,1,32,32,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,5,1,55,59,0.03636363636363636,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,0,6,1,35,38,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,0,1,70,74,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,1,1,59,60,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,2,1,53,53,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,3,1,46,46,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,4,1,30,30,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,5,1,35,40,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,1,6,1,15,15,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,0,1,38,38,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,1,1,66,71,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,2,1,27,30,0.018518518518518517,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,3,1,20,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,4,1,6,6,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,5,1,26,26,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,2,6,1,21,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,0,1,48,52,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,1,1,56,59,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,2,1,20,21,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,3,1,35,36,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,4,1,9,9,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,5,1,22,23,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,3,6,1,12,12,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,0,1,58,60,0.011494252873563218,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,1,1,88,97,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,2,1,39,44,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,3,1,47,50,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,4,1,19,19,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,5,1,25,25,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,4,6,1,9,9,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,0,1,166,186,0.006024096385542169,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,1,1,197,285,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,2,1,103,113,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,3,1,131,150,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,4,1,47,47,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,5,1,63,66,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,5,6,1,50,65,0.0,0.0,1.0,10.0
committee_chamber_hour_weekday_bucket,unknown committee,senate,6,0,1,323,380,0.004334365325077399,0.0,1.0,10.0
